Time,Url,Question,Answer,點閱數,資料更新,資料檢視,資料維護
2023-12-17 12:47:51,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=57A3A5D290AC1CFC,於各代售點購買專用垃圾袋除以現金支付外，是否得以儲值卡或信用卡等其它支付工具支付?, 專用垃圾袋為垃圾清除處理費計費之工具，屬超商之「代收代付」項目，購買專用垃圾袋除現金支付以外，目前連鎖超商業者已能使用悠遊卡或其他電子支付方式購買專用垃圾袋。 ,20751.0,112-11-15 13:36,112-11-15 13:36,臺北市政府環境保護局資源循環管理科
2023-12-17 12:47:53,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=C1E77DF17AE0CCF2,環保兩用袋是否有販售資格限制？, 凡在本市有實體門市且與環保局簽訂專用垃圾袋代售契約之業者即可販售環保兩用袋。 ,1855.0,112-11-15 13:59,112-11-15 13:59,臺北市政府環境保護局資源循環管理科
2023-12-17 12:47:53,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=E38F3CB387CBCE76,請問專用垃圾袋售價及每包個數？, 一、目前本市販售之專用袋共有七種型號，102年2月28日前每公升售價為0.45元，102年3月1日起，每公升售價調降為每公升0.36元。二、每包個數及調降前、後之售價如下：3公升袋：每包20個，新售價21元(原售價27元)。5公升袋：每包20個，新售價36元(原售價45元)。14公升袋：每包20個，新售價100元(原售價126元)。25公升袋：每包20個，新售價180元(原售價225元)。33公升袋：每包20個，新售價237元(原售價297元)。76公升袋：每包10個，新售價273元(原售價342元)。120公升袋：每包5個，新售價216元(原售價270元)。三、另於107年1月1日推出3款環保兩用袋，型號分別為小、中及大型袋，售價分別為1元、2元及5元。 ,614120.0,112-11-15 13:39,112-11-15 13:39,臺北市政府環境保護局資源循環管理科
2023-12-17 12:47:55,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=0C2F7886D704B140,民眾於代售點「購買」之專用垃圾袋後，若有退換貨需要，如何處理?, 一、專用垃圾袋如因品質瑕疵或型號購買錯誤(上述均指內袋個數完整者) ，請持原購買憑證或收據辦理換貨，價格以更換當時之售價計算。二、民眾因搬離至雙北市以外，如有使用不到且「包裝完整未開封」的專用垃圾袋，煩請出示原購買憑證及遷移證明，皆可辦理退貨。三、本局辦理專袋之退貨係委由專用垃圾袋配送商辦理，因非原專袋之代售商，故將扣除手續費再予核算退費金額。四、只要符合上述退、換貨機制，都可以電洽環保局資源循環管理科，聯絡電話：1999轉4548、7301，或於上班時間內，上午8時至下午6時，撥打專用垃圾袋免付費服務專線（TEL：0800-064-088、0800-064-938），由本局專用垃圾袋配送商提供「退、換袋」服務。 ,4389.0,112-11-15 14:06,112-11-15 14:06,臺北市政府環境保護局資源循環管理科
2023-12-17 12:47:57,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=398738427FD969AA,營建開發案工程，多大規模以上，要申報營建工地逕流廢水污染削減計畫？, 答：依據行政院環境保護署106年12月27日公告「水污染防治法事業分類及定義」之業別42營建工地符合以下規模者應應依「水污染防治措施及檢測申報管理辦法」第10條規定，營建工地應於施工前檢具逕流廢水污染削減計畫報本局核准。一、從事依環境影響評估法規定應實施環境影響評估之開發行為。二、屬空氣污染防制法第一級營建工程之建築工程、道路、隧道工程、管線工程、橋梁工程、區域開發工程之事業。  ,37918.0,112-12-05 15:21,112-12-05 15:21,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:47:57,https://www.dep.gov.taipei/https://www.dep-recycle.gov.taipei/News.aspx?n=82F9F58F3CF385CE&sms=C6AD0B57BFF13389,「環保小撇步」從哪裡可以下載？,[],,112-12-05 15:21,112-12-05 15:21,臺北市政府環境保護局水質病媒管制科
2023-12-17 12:48:00,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=5E7582F378B440EA,以前購買未貼防偽標籤的專用垃圾袋還能繼續使用嗎？, 一、 臺北市自89年7月1日起實施垃圾費隨袋徵收政策，當時製作之專用垃圾袋均未有防偽功能設計，為了防制偽袋，遂於91年開始在專用垃圾袋上加貼防偽標籤。二、 本市自109年3月1日起停用舊型未黏貼凹版紙質或雷射型式的防偽標籤專用垃圾袋，如有疑問請洽分機1754、7298、7301、4548。 ,21208.0,112-11-15 13:41,112-11-15 13:41,臺北市政府環境保護局資源循環管理科
2023-12-17 12:48:02,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=39F0A94A4D233757,當在本市私領域(如社區內、民眾家中、庭院內、陽台上、遮雨棚上…等私有土地內)發現死亡犬貓遺體，本市處理方式為何?, 民眾先現場初步觀察該犬貓外觀，告知該犬貓外觀和生命狀態(犬或貓、是否受傷、已死亡或尚存活)，如犬貓尚存活，會通知動保處錄案，並到現場判斷處理，如已死亡，請民眾付費委託專業的寵物殯葬業或動物之家協助處理犬貓遺體，或請民眾使用專袋盛裝後交由本局夜線清潔車輛清運。 ,3175.0,112-11-16 09:16,112-11-16 09:16,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:04,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=3E3C9372E6650345,本市民眾或家中成員有符合「獨居」、「行動不便」、「65歲以上長者」的條件，且有排出垃圾需求者，該如何聯絡環保局協助收運?, 民眾可撥打1999市民當家熱線，由話務人員告知本局各行政區清潔隊電話或直接與本局各區清潔隊聯絡(電話詳如附件)，各區清潔隊後續將主動聯繫並派員評估規劃協助事宜。」 ,683.0,112-11-16 09:18,112-11-16 09:18,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:06,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2433187B2FE6A059,雙北交界附近，本市線上清運點及限時收受點上遇有新北市民眾跨境丟垃圾該如何處理？, 因政策為專用垃圾袋互用，非垃圾互收，另依據雙北環保局各自公告，雙北市僅限垃圾專用袋互用，垃圾排出方式仍須依各該市環保局所公告之方式於各市規定時間及垃圾車到達停靠收集點後，直接投入垃圾車內，故如有新北市民眾跨境丟垃圾，則由現場清潔人員採勸導方式辦理。 ,1499.0,112-11-14 18:23,112-11-14 18:23,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:09,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D4AEEC9CFBCC34A1,裝新北垃圾袋的垃圾被亂丟，其罰則應如何認定？," 比照使用臺北市專用垃圾袋盛裝垃圾後亂丟方式處理，相關罰則為使用專用垃圾袋但未依規定放置，或未使用專用垃圾袋但依規定放置，一年內第1次罰鍰3,600元；第2次以上罰鍰6,000 元。 ",1940.0,112-11-20 16:59,112-11-20 16:59,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:09,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=CD117F3FE820D1B2,新北市改制前的舊型袋能否收運？, 經詢新北市環保局表示，如屬舊型專用垃圾袋，經確認袋身有張貼防偽標籤即可收運。  ,1399.0,112-11-14 18:23,112-11-14 18:23,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:11,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=9F2F954D1162CC97,請問108年5月1日起實施之「雙北專用垃圾袋互收政策」，其互收範圍及方式為何？, 本市市民得使用新北市專用垃圾袋(含環保兩用袋及萬用袋)盛裝家戶之一般廢棄物後交由本市垃圾車清運。 ,1674.0,112-11-15 14:06,112-11-15 14:06,臺北市政府環境保護局資源循環管理科
2023-12-17 12:48:13,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=49069EAC4A76AA38,為何要實施「雙北專用垃圾袋互收政策」？, 考量雙北共同生活圈，市民通勤頻率高，兩市專用垃圾袋互收，主要增進市民生活上之便利性，以達到物盡其用。 ,1304.0,112-11-15 14:04,112-11-15 14:04,臺北市政府環境保護局資源循環管理科
2023-12-17 12:48:16,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=551C7A6DD339DE41,專用垃圾袋雷射防偽標籤如何辨識, 本市專用垃圾袋之雷射防偽標籤，簡易辨識方法如下：1、使用手機LED光源照射，左上角會出現「TPE」字樣。2、將標籤左右轉動，右下之「TPE」會呈現縮小及放大效果。3、各公升數字觸摸是平的，但目視360度能看到圖案有突出表面的視覺效果。 ,1037.0,112-11-15 14:04,112-11-15 14:04,臺北市政府環境保護局資源循環管理科
2023-12-17 12:48:18,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4EA1020CF564E482,民眾家中飼養寵物死亡是否能交環保局處理?, 民眾家中所飼養的犬貓等寵物死亡，可付費委託專業的寵物殯葬業或動保處動物之家協助處理寵物遺體。 ,843.0,112-11-16 09:19,112-11-16 09:19,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:20,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=67E2B04563950F83,除犬貓外，道路上其他動物遺體如死老鼠、死鳥禽的處理方式為何?, 目前針對道路上除貓狗外之其他動物遺體，可通知環保局派員清理。 ,3928.0,112-11-16 09:20,112-11-16 09:20,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:22,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=91C2F549987D7557,當在街道上發現死亡犬貓遺體，本市處理方式為何?, 民眾先現場初步觀察該犬貓狀況，告知該犬貓外觀和生命狀態(犬或貓、是否受傷、已死亡或尚存活)，如犬貓尚存活，會通知動保處處理，如已死亡，則會通知環保局處理。 ,519.0,112-11-16 09:20,112-11-16 09:20,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:48:25,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4B8C43850D76BE32,因非洲豬瘟部分清運業者及養豬戶已自主不收廚餘，廚餘去化方式？可否交付清潔隊？未來如果禁止廚餘養豬後，廚餘要如何處理？(對象為事業及總廢棄日產量30公斤以上單位), 中央尚未宣布廚餘禁止養豬，目前仍請依原有規定分類回收，請送交合格清運業者或再利用機構收受，相關查詢可上環境部再利用機構查詢網站查詢(https://rms.epa.gov.tw/RMS/)；如果禁止廚餘養豬後，請送交堆肥場再利用，若無法找到堆肥場願意收受，則請徹底瀝乾水分後併入一般事業廢棄物交清除機構清運處理。相關疑義請洽環保局廢棄物處理管理科（電話02-27208889轉7284）。 ,1726.0,112-09-22 14:59,112-11-24 18:41,臺北市政府環境保護局廢棄物處理管理科
2023-12-17 12:48:27,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=F12669657BBBB5B2,如果廚餘禁止養豬後，家戶廚餘還要不要分類？如何處理？(對象為家戶及總廢棄日產量30公斤以下單位), 中央尚未宣布廚餘禁止廚餘養豬，目前仍請依原有規定分類回收；如果禁止廚餘養豬後，本局將配合中央指導原則併入堆肥廚餘回收再利用，屆時分類養豬廚餘已無必要，故廚餘毋須再分二類，可合併交給清潔隊回收。相關疑義請洽環保局廢棄物處理管理科（電話02-27208889轉7284）。 ,1693.0,111-01-18 18:02,112-11-24 18:41,臺北市政府環境保護局廢棄物處理管理科
2023-12-17 12:48:29,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=193A5471929F4FA4,pay.taipei繳罰款, 一、民眾接到裁處書後，可利用智慧型手機或電腦瀏覽器透過網際網路至臺北市政府智慧支付平台繳納罰款。二、目前配合的支付業者有街口支付、悠遊付、停車大聲公、台北富邦網路銀行、橘子支付、歐付寶、Pi拍錢包、簡單付(ezPay) 、嗶嗶繳、friDay理財+及車麻吉等11家提供服務，另智慧支付平台同時提供信用卡繳款服務，如無使用第三方支付亦可用信用卡繳款。三、如有任何繳款問題可洽大隊詢問 (電話：02-25923600轉277)。 ,1559.0,112-11-14 11:23,112-11-14 11:23,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:48:31,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=CD438067CF964187,〔廢棄物代處理申請〕如何申請一般廢棄物或非事業廢棄物代焚化處理？, 若民眾有需要申請廢棄物代焚化處理，可依以下兩種方式進行申請：1.連結臺北市政府市民服務大平臺，於申辦案件-依機關分類/環境保護局/北投垃圾焚化廠/代處理一般事業廢棄物及一般廢棄物焚化申請（北投垃圾焚化廠），選擇網路申辦或書表下載。2.由本廠首頁左方點選申請案件，於「一、處理一般事業廢棄物及一般廢棄物焚化申請， 選擇1.網路申請（連截至臺北市政府市民服務大平臺）」。若您尚有申請上疑問，請撥服務專線 02-28360050轉452、461為您解說。 ,2702.0,112-11-20 14:28,112-11-20 14:28,臺北市政府環境保護局北投垃圾焚化廠
